county,state,crimeRate,crimeRateBucket,year
Lewis,TN,334.420199,393,2020
Sutter,CA,333.508128,393,2020
Seward,KS,333.4758444,392,2020
Sevier,TN,333.4402052,392,2020
Berkshire,MA,333.371918,392,2020
Clay,MS,333.2026656,392,2020
Washington,CO,333.1251301,392,2020
Hamilton,IA,333.0721003,392,2020
Houston,GA,331.8479188,391,2020
Berks,PA,331.7848429,391,2020
Russell,KS,331.7467186,391,2020
Lucas,IA,331.5801509,391,2020
Cabell,WV,331.5042262,391,2020
Seminole,FL,331.3908554,391,2020
Aiken,SC,331.3517201,390,2020
Crawford,KS,330.9740822,390,2020
Ashland,WI,330.9190809,390,2020
Appanoose,IA,330.9171131,390,2020
Manassas,VA,330.8955761,390,2020
Albany,NY,330.6781345,390,2020
Matagorda,TX,330.6733712,389,2020
Indiana,PA,330.5031626,389,2020
Montgomery,IL,330.4781817,389,2020
Minnehaha,SD,329.5479849,389,2020
Webster,LA,329.4163922,389,2020
Marion,AR,328.6670724,389,2020
Lamar,GA,328.5260872,388,2020
Gordon,GA,328.2099109,388,2020
Blaine,ID,328.1916639,388,2020
San Luis Obispo,CA,327.7348314,388,2020
Nacogdoches,TX,327.567733,388,2020
Talladega,AL,326.7732071,388,2020
Duplin,NC,326.2099727,387,2020
Webster,WV,326.0991791,387,2020
Yadkin,NC,325.9897997,387,2020
Washington,AL,325.8873022,387,2020
West Baton Rouge,LA,325.5605746,387,2020
Lincoln,LA,324.7985827,387,2020
Union,TN,324.5733431,386,2020
Tama,IA,324.3058716,386,2020
Citrus,FL,323.8290814,386,2020
Lake,FL,323.6655694,386,2020
Wood,WV,323.4414167,386,2020
Lake,TN,323.3734316,386,2020
Wilson,TN,323.0964779,386,2020
Valley,ID,322.7149698,385,2020
Craighead,AR,322.205581,385,2020
Pierce,GA,322.1037068,385,2020
Stillwater,MT,321.9575016,385,2020
Salt Lake,UT,321.9350184,385,2020
Sabine,LA,321.8485661,385,2020
Howell,MO,321.8379422,384,2020
Shelby,TX,321.8052109,384,2020
Logan,KS,321.6583274,384,2020
Putnam,WV,321.270962,384,2020
McDowell,WV,320.9427093,384,2020
Ripley,MO,320.695553,384,2020
Dodge,GA,320.4373027,383,2020
Swain,NC,320.1024328,383,2020
McLean,IL,320.0742068,383,2020
Waynesboro,VA,319.804355,383,2020
Yavapai,AZ,319.8021689,383,2020
San Augustine,TX,319.3066484,383,2020
Beaver,PA,319.1958381,382,2020
Pasco,FL,319.0312554,382,2020
Licking,OH,318.9309577,382,2020
Lowndes,GA,318.8210705,382,2020
Lee,TX,318.7394756,382,2020
Suffolk,VA,318.4490482,382,2020
Doniphan,KS,318.4307732,381,2020
Ford,IL,318.1029497,381,2020
Geneva,AL,318.0304561,381,2020
Edgar,IL,317.3719376,381,2020
Franklin,MA,317.3221381,381,2020
Mesa,CO,317.1720184,381,2020
Jackson,OR,316.9579707,380,2020
Sarasota,FL,316.8309731,380,2020
Hidalgo,TX,316.7907686,380,2020
Lee,GA,316.4665818,380,2020
Crawford,AR,316.3530175,380,2020
Jackson,MI,316.1458885,380,2020
Franklin,AR,316.0696462,379,2020
Troup,GA,315.6995351,379,2020
Pawnee,KS,315.5931717,379,2020
Marshall,SD,314.9275667,379,2020
Danville,VA,314.6339758,379,2020
Chariton,MO,314.6303094,379,2020
Faulkner,AR,314.4338518,378,2020
Little River,AR,314.2183818,378,2020
Ozark,MO,313.8075314,378,2020
Harmon,OK,313.6981527,378,2020
Cherokee,SC,313.1430616,378,2020
Rowan,NC,313.0354316,378,2020
Polk,IA,312.8341713,377,2020
Mono,CA,312.6332244,377,2020
Chowan,NC,312.3726742,377,2020
Lonoke,AR,312.3542465,377,2020
Quay,NM,311.7063034,377,2020
St. Joseph,MI,311.6593399,377,2020
Catawba,NC,311.349396,377,2020
Adair,OK,310.8948364,376,2020
Grant,AR,310.7830623,376,2020
Henry,TN,310.4625893,376,2020
Garfield,WA,310.2836879,376,2020
Marion,TN,310.1430887,376,2020
Craven,NC,310.0804869,376,2020
Gunnison,CO,309.5376282,375,2020
Vanderburgh,IN,309.2647107,375,2020
Howard,AR,309.2555776,375,2020
Hardy,WV,308.908046,375,2020
Kankakee,IL,308.5979308,375,2020
Indian River,FL,308.4637379,375,2020
Somerset,MD,308.3012979,374,2020
Bates,MO,308.1570997,374,2020
Butte,CA,307.98325,374,2020
Mahnomen,MN,307.3029646,374,2020
Stephens,OK,307.2196621,374,2020
Wayne,IL,307.0069829,374,2020
Stewart,TN,306.8402934,373,2020
Jefferson,GA,306.372549,373,2020
Kearny,KS,305.8883508,373,2020
Panola,TX,305.823209,373,2020
Pecos,TX,305.7909155,373,2020
Hartford,CT,305.5867265,373,2020
Woodbury,IA,305.4929991,372,2020
Cowlitz,WA,305.3210289,372,2020
Lafayette,FL,305.1537071,372,2020
Riverside,CA,304.8627551,372,2020
Sheridan,NE,304.7038659,372,2020
Clearfield,PA,304.2846232,372,2020
Jackson,TN,303.8985847,371,2020
Washington,MS,303.896313,371,2020
Adams,IL,303.8879785,371,2020
Iron,UT,303.548525,371,2020
Stark,OH,303.3838352,371,2020
Cass,TX,303.3200356,370,2020
Broome,NY,303.2389361,370,2020
Jefferson,TN,303.1291368,370,2020
Hertford,NC,302.8938644,370,2020
Tyler,TX,302.83265,370,2020
Tippecanoe,IN,302.4853752,370,2020
Bay,MI,302.343867,369,2020
Kauai,HI,302.1061112,369,2020
Richland,LA,302.0568634,369,2020
Knox,IL,301.4708706,369,2020
Jack,TX,301.4402144,369,2020
Carroll,GA,300.8321837,369,2020
Midland,TX,300.3934825,368,2020
Greene,GA,300.2267018,368,2020
Carbon,UT,300.1715266,368,2020
Walton,GA,299.6944749,368,2020
Polk,TN,299.5805872,368,2020
Madison,AR,299.3439908,368,2020
Sullivan,PA,299.1654858,368,2020
Banks,GA,298.6695629,367,2020
Maverick,TX,298.5768433,367,2020
Clark,OH,298.1632848,367,2020
Arapahoe,CO,297.9886998,367,2020
Scott,KS,297.9145978,367,2020
Mitchell,KS,297.8990279,367,2020
Jackson,MS,296.9028124,366,2020
Lyon,NV,296.758927,366,2020
Buena Vista,IA,296.5916274,366,2020
Wakulla,FL,296.563729,366,2020
Ochiltree,TX,296.1317786,366,2020
Wayne,IN,296.0540851,366,2020
Cass,ND,296.0160659,365,2020
Mineral,WV,295.9861392,365,2020
Boone,IA,295.8579882,365,2020
Kootenai,ID,295.2899179,365,2020
Hernando,FL,295.2287593,365,2020
Marion,IL,295.1685568,365,2020
Macon,TN,295.1411832,364,2020
Sumner,TN,294.869973,364,2020
Lawrence,AL,294.7569,364,2020
Overton,TN,294.4507361,364,2020
Washtenaw,MI,294.4331527,364,2020
Mille Lacs,MN,294.1973445,364,2020
Lake,OR,294.1176471,363,2020
Colorado,TX,293.9475713,363,2020
Grant,WA,293.8679553,363,2020
Carteret,NC,293.7136511,363,2020
Dooly,GA,293.6241611,363,2020
Scott,MS,293.5663,363,2020
Surry,NC,292.9500342,362,2020
Davison,SD,292.5894163,362,2020
Lewis and Clark,MT,292.3260583,362,2020
Perry,TN,292.2861863,362,2020
Glades,FL,292.2442863,362,2020
Jasper,IL,291.9099249,362,2020
Fairfield,CT,291.8383154,361,2020
Claiborne,MS,291.7972549,361,2020
Missoula,MT,291.5738728,361,2020
Union,LA,290.905836,361,2020
Mitchell,GA,290.7355175,361,2020
Macomb,MI,290.7218207,361,2020
Terry,TX,290.3554893,360,2020
Carbon,MT,290.1353965,360,2020
Camp,TX,290.018529,360,2020
Perry,AR,289.9951667,360,2020
Lake,MI,289.8296153,360,2020
Deer Lodge,MT,289.4200879,360,2020
Custer,OK,289.3420022,359,2020
Franklin,TN,289.3335603,359,2020
Grant,KS,289.3081761,359,2020
Humboldt,CA,289.2343839,359,2020
Jasper,SC,289.1584363,359,2020
Polk,AR,289.1306478,359,2020
Eureka,NV,289.017341,359,2020
Clark,WI,288.8920988,358,2020
Orange,NY,288.8772924,358,2020
Iredell,NC,288.7239617,358,2020
Jerome,ID,288.7092476,358,2020
Mills,IA,288.6680988,358,2020
Jefferson,MS,288.3733124,358,2020
Upshur,TX,288.3361749,357,2020
Yellowstone,MT,288.0087181,357,2020
Blaine,MT,287.7044216,357,2020
Crawford,MI,287.6869965,357,2020
Miller,GA,286.5812542,357,2020
Kit Carson,CO,286.176434,357,2020
Greene,IL,286.1545234,356,2020
Allen,IN,285.3884423,356,2020
Richland,MT,285.3575887,356,2020
Warren,MO,284.8571169,356,2020
Hancock,TN,284.4737236,356,2020
Elmore,AL,284.2945786,356,2020
Chippewa,MI,284.2671077,355,2020
Donley,TX,283.9295855,355,2020
Washington,IL,283.7763012,355,2020
Martinsville,VA,283.5332606,355,2020
Northampton,NC,283.1229905,355,2020
Lamb,TX,283.1215971,355,2020
Barber,KS,282.9997979,354,2020
Levy,FL,282.514378,354,2020
Toombs,GA,282.33051,354,2020
Van Buren,MI,282.2874561,354,2020
Humboldt,NV,282.2092956,354,2020
Pettis,MO,281.9571141,354,2020
Mingo,WV,281.8532819,353,2020
St. Johns,FL,281.4254437,353,2020
Luzerne,PA,281.1595018,353,2020
Barry,MO,281.119982,353,2020
Broadwater,MT,281.0962755,353,2020
Greene,AR,280.762002,353,2020
Washington,FL,280.214425,352,2020
Marion,AL,280.2136217,352,2020
Yazoo,MS,279.7403436,352,2020
Scott,IN,279.4927415,352,2020
Jasper,GA,279.3912212,352,2020
Harford,MD,279.2769296,352,2020
Glenn,CA,279.1696492,351,2020
Rensselaer,NY,278.8929326,351,2020
Warren,IA,278.8575292,351,2020
Crook,OR,278.6452078,351,2020
Imperial,CA,278.6209396,351,2020
Hall,NE,278.3267457,351,2020
Butts,GA,278.2415136,350,2020
Brown,WI,278.09856,350,2020
Grand,UT,277.7777778,350,2020
Houston,TN,277.3757839,350,2020
Catron,NM,277.2387025,350,2020
Mayes,OK,276.933634,350,2020
Pocahontas,WV,276.8485408,350,2020
Luce,MI,276.837896,349,2020
Benewah,ID,276.42636,349,2020
Mason,MI,276.1754938,349,2020
Hardee,FL,276.172826,349,2020
Jackson,OK,275.9889604,349,2020
Bethel,AK,275.9319743,349,2020
Burleigh,ND,275.8402388,348,2020
Franklin,KS,275.8352758,348,2020
Douglas,GA,275.7022709,348,2020
Bradley,AR,275.5800516,348,2020
Washington,OK,275.3165171,348,2020
Montour,PA,275.0660698,348,2020
Weld,CO,274.2924922,347,2020
Rockingham,NC,274.2767583,347,2020
Yell,AR,274.0602019,347,2020
Tom Green,TX,274.0226525,347,2020
Coles,IL,273.7583105,347,2020
Meriwether,GA,273.1725697,347,2020
Decatur,KS,273.0375427,346,2020
Garfield,OK,273.0178104,346,2020
Twin Falls,ID,272.6465475,346,2020
Choctaw,OK,272.515786,346,2020
Josephine,OR,272.4893765,346,2020
Person,NC,272.4310011,346,2020
Clallam,WA,272.4305786,345,2020
Malheur,OR,272.3186456,345,2020
Goshen,WY,271.8189833,345,2020
Yolo,CA,271.7590533,345,2020
Taylor,GA,271.7391304,345,2020
Cherokee,KS,271.7132234,345,2020
Warren,PA,271.4932127,344,2020
Highlands,FL,271.4718899,344,2020
Telfair,GA,271.2313905,344,2020
Monongalia,WV,270.841074,344,2020
Hill,TX,269.9365362,344,2020
Fayette,WV,269.7427575,344,2020
Flathead,MT,269.6952766,343,2020
Marshall,OK,268.9517138,343,2020
Kitsap,WA,268.9315189,343,2020
St. Francois,MO,268.8212641,343,2020
Preston,WV,268.7616291,343,2020
Woodward,OK,268.6018567,343,2020
McKenzie,ND,268.4131415,342,2020
Randolph,AL,268.4032208,342,2020
Comal,TX,268.3997299,342,2020
Conway,AR,268.2984232,342,2020
Otero,NM,268.2272616,342,2020
White,IL,268.0596605,342,2020
Galveston,TX,267.9427085,341,2020
Mason,WA,267.7818735,341,2020
Caswell,NC,267.3566192,341,2020
Benton,AR,267.1757334,341,2020
Essex,VA,267.1653754,341,2020
Howard,IN,267.037216,341,2020
Salem,NJ,267.0104042,341,2020
Osage,OK,266.7389085,340,2020
Ottawa,OK,266.7080167,340,2020
Cape May,NJ,265.9102996,340,2020
Clear Creek,CO,265.7513011,340,2020
Marshall,MS,265.6442558,340,2020
Phelps,MO,265.5835026,340,2020
Dare,NC,265.5701191,339,2020
Wayne,WV,265.4632333,339,2020
Santa Clara,CA,265.4076897,339,2020
Warrick,IN,265.360612,339,2020
Monroe,MI,265.3348939,339,2020
Wright,MO,265.2519894,339,2020
Cobb,GA,264.2256585,338,2020
Whitfield,GA,264.2187576,338,2020
Carbon,PA,263.9459142,338,2020
Haywood,NC,263.5892064,338,2020
St. Clair,MO,263.518499,338,2020
Chambers,TX,263.5010323,338,2020
Worth,GA,263.0219342,337,2020
Lauderdale,AL,262.9395347,337,2020
Delta,MI,262.837014,337,2020
Linn,KS,262.7154267,337,2020
Martin,FL,262.4567806,337,2020
Warren,NC,262.454435,337,2020
Barbour,WV,262.3732856,336,2020
Hartley,TX,262.295082,336,2020
Delaware,IN,262.1633584,336,2020
Sequoyah,OK,262.0214469,336,2020
Lumpkin,GA,261.9833107,336,2020
Callaway,MO,261.502739,336,2020
Starr,TX,261.446347,335,2020
Butte,SD,261.374637,335,2020
Madison,IN,261.3387287,335,2020
Le Flore,OK,261.180536,335,2020
Harrison,WV,260.9754683,335,2020
Page,IA,260.9304398,335,2020
Bennett,SD,260.7184241,334,2020
Sandoval,NM,260.6626396,334,2020
Wexford,MI,260.3767805,334,2020
Shoshone,ID,260.0472813,334,2020
Wayne,TN,259.7555936,334,2020
Garvin,OK,259.7497622,334,2020
Polk,MN,259.7484874,333,2020
Lehigh,PA,259.65102,333,2020
Monroe,IN,259.3594948,333,2020
Chase,KS,259.2592593,333,2020
St. Clair,MI,259.2401025,333,2020
Cherry,NE,259.1568763,333,2020
Christian,KY,258.875241,332,2020
Cameron,TX,258.8214994,332,2020
DeKalb,IL,258.7334473,332,2020
Washington,MD,258.7105918,332,2020
Covington,AL,258.6707491,332,2020
Clinton,IN,258.2330781,332,2020
Silver Bow,MT,257.7991484,332,2020
Oneida,NY,257.7220284,331,2020
Union,FL,257.6638478,331,2020
Macon,MO,257.3340196,331,2020
Flagler,FL,257.1131298,331,2020
Logan,IL,256.9750367,331,2020
Smith,TN,256.8942015,331,2020
Frederick,MD,256.8255533,330,2020
Maui,HI,256.5511042,330,2020
Candler,GA,256.0117034,330,2020
Kalkaska,MI,255.8734589,330,2020
Snyder,PA,255.8635394,330,2020
Morgan,AL,254.6186147,330,2020
Harnett,NC,254.4264604,329,2020
Sumner,KS,254.33428,329,2020
Pope,AR,254.208835,329,2020
Grayson,TX,254.1825701,329,2020
Blair,PA,254.1286002,329,2020
Fremont,CO,254.0311296,329,2020
Van Buren,AR,253.9570045,328,2020
Franklin,WA,253.9301461,328,2020
Lincoln,NM,253.6682417,328,2020
Lowndes,MS,253.6630954,328,2020
Johnson,TX,253.3821999,328,2020
Newton,MO,253.2075792,328,2020
Uintah,UT,253.1289551,327,2020
Franklin,MS,252.1750095,327,2020
Fergus,MT,252.1519868,327,2020
Westchester,NY,251.8574487,327,2020
Benton,TN,251.6881522,327,2020
Hampton,VA,251.6477809,327,2020
Autauga,AL,251.6019259,326,2020
Marion,WV,251.4595203,326,2020
Fentress,TN,251.270311,326,2020
Clay,SD,251.1661285,326,2020
Heard,GA,250.9084617,326,2020
Chemung,NY,250.8304522,326,2020
Bedford,PA,250.7389665,325,2020
Franklin,NC,250.5621587,325,2020
Kanabec,MN,250.0625156,325,2020
Newaygo,MI,249.9947918,325,2020
Saline,AR,249.991259,325,2020
Scott,TN,249.8296616,325,2020
Ogemaw,MI,249.5996986,324,2020
York,PA,249.2226032,324,2020
Roane,TN,248.8359379,324,2020
Park,MT,248.6927688,324,2020
Woodson,KS,248.3700714,324,2020
Chester,TN,248.253565,324,2020
Racine,WI,248.1529525,323,2020
Carroll,AR,248.1300345,323,2020
Wake,NC,248.0783423,323,2020
Erie,PA,247.9539341,323,2020
Osage,KS,247.8007682,323,2020
Codington,SD,247.7291495,323,2020
Carbon,WY,247.6504953,323,2020
Fort Bend,TX,247.560798,322,2020
Nevada,CA,247.4541752,322,2020
Ray,MO,247.4065715,322,2020
Mercer,IL,247.249351,322,2020
Washington,GA,246.6627974,322,2020
Lee,AL,246.4669754,322,2020
Marshall,WV,246.4647709,321,2020
Stone,AR,246.4033066,321,2020
Park,WY,246.3475553,321,2020
Aransas,TX,246.3458696,321,2020
Adams,MS,246.1826114,321,2020
Bent,CO,246.1322082,321,2020
Crawford,IL,246.090746,320,2020
Pittsburg,OK,246.0684965,320,2020
Screven,GA,245.7865169,320,2020
San Jacinto,TX,245.7551385,320,2020
Johnson,GA,245.7254019,320,2020
Clay,NC,245.6538171,320,2020
Marion,MO,245.6407418,319,2020
Cleburne,AR,245.2697968,319,2020
Haskell,OK,245.1731535,319,2020
Gila,AZ,245.0379809,319,2020
Wagoner,OK,244.3857332,319,2020
Ashley,AR,244.3264577,319,2020
El Dorado,CA,244.309084,318,2020
Mackinac,MI,244.100895,318,2020
Carson,NV,244.0828402,318,2020
Collier,FL,244.0805319,318,2020
Maries,MO,243.9565314,318,2020
Moore,TX,243.8914232,318,2020
Jackson,IN,243.868771,317,2020
St. Louis,MN,243.8416276,317,2020
Allen,KS,243.8281012,317,2020
Hillsborough,NH,243.5734,317,2020
Holmes,FL,243.4447431,317,2020
Florence,WI,243.3628319,317,2020
Hampshire,MA,243.1138625,316,2020
Franklin,LA,243.0606193,316,2020
Johnson,IA,242.8946139,316,2020
Berkeley,WV,242.85688,316,2020
Lincoln,SD,242.6892374,316,2020
Blue Earth,MN,242.6443658,316,2020
Linn,MO,242.5614489,315,2020
Pike,MS,242.4151547,315,2020
Pottawatomie,KS,242.3868494,315,2020
Pawnee,OK,242.2333919,315,2020
Charlotte,FL,242.205711,315,2020
Saguache,CO,241.6237113,315,2020
Haskell,KS,241.4875634,314,2020
Douglas,IL,241.3637049,314,2020
Hawkins,TN,241.1971831,314,2020
Beltrami,MN,240.8583315,314,2020
Osceola,MI,240.7670149,314,2020
Elmore,ID,240.7336645,314,2020
Esmeralda,NV,240.3846154,314,2020
Caldwell,LA,240.2642907,313,2020
Palo Pinto,TX,240.2380867,313,2020
Riley,KS,240.0721543,313,2020
Edwards,IL,239.8081535,313,2020
Freestone,TX,239.2344498,313,2020
Lyon,IA,239.0710383,313,2020
Cleveland,NC,239.0594248,312,2020
Hickman,TN,239.0077059,312,2020
Rock,WI,238.8965963,312,2020
Buncombe,NC,238.7944109,312,2020
Tooele,UT,238.6359896,312,2020
Carroll,TN,238.4877074,312,2020
Yankton,SD,237.9273881,311,2020
Beadle,SD,237.8318584,311,2020
Lawrence,IN,237.7628479,311,2020
Wells,ND,237.7555873,311,2020
Cullman,AL,237.591417,311,2020
Converse,WY,237.5462866,311,2020
Honolulu,HI,237.5362126,310,2020
Siskiyou,CA,237.4483436,310,2020
Sullivan,NY,237.3964651,310,2020
Neosho,KS,237.3706634,310,2020
Manistee,MI,237.2188139,310,2020
Jackson,NC,237.0536914,310,2020
Laramie,WY,236.9297248,309,2020
Baker,FL,236.922963,309,2020
Union,NC,236.8910865,309,2020
Cascade,MT,236.6964459,309,2020
Johnson,IL,236.6490495,309,2020
Blaine,OK,236.6255144,309,2020
Lane,OR,236.3760906,308,2020
Tazewell,IL,236.1534851,308,2020
Aleutians West,AK,235.8918527,308,2020
Marion,OR,235.7747193,308,2020
Polk,OR,235.695497,308,2020
Bannock,ID,235.4382635,308,2020
San Mateo,CA,235.3577129,307,2020
Sheridan,KS,235.0176263,307,2020
Trumbull,OH,234.9328141,307,2020
Itasca,MN,234.8345185,307,2020
Wilkes,NC,234.7043739,307,2020
Talbot,MD,234.6365769,307,2020
St. Mary's,MD,234.4184689,306,2020
Payette,ID,234.4095533,306,2020
Murray,GA,234.2934271,306,2020
Kane,UT,234.1597796,306,2020
Walla Walla,WA,233.4957164,306,2020
Van Buren,TN,232.8497224,306,2020
Golden Valley,MT,232.8288708,305,2020
Windham,VT,232.5740475,305,2020
Lane,KS,232.5581395,305,2020
Nome,AK,232.5111201,305,2020
Colonial Heights,VA,232.5053873,305,2020
Henry,IA,232.4201365,305,2020
Loudon,TN,231.9219791,305,2020
Lackawanna,PA,231.8504565,304,2020
Jones,TX,231.6330127,304,2020
Johnson,IN,231.5594187,304,2020
Mower,MN,231.3931904,304,2020
Graham,KS,231.3922098,304,2020
Deschutes,OR,231.3894212,304,2020
Cooke,TX,231.3671459,303,2020
Lincoln,MT,231.2435766,303,2020
Fayette,PA,231.1128231,303,2020
Morgan,IL,230.9863975,303,2020
Garrett,MD,230.8541604,303,2020
Adams,WA,230.7651964,303,2020
Fayette,AL,230.6464013,302,2020
McKean,PA,230.3450522,302,2020
Dade,GA,230.2053674,302,2020
Eastland,TX,230.2000548,302,2020
Montezuma,CO,230.0912565,302,2020
Chautauqua,NY,229.1854524,302,2020
Vigo,IN,229.012568,301,2020
Sherman,KS,228.9452167,301,2020
Payne,OK,228.9226722,301,2020
Wapello,IA,228.8717471,301,2020
Clark,IL,228.6491163,301,2020
Jefferson,KS,228.5653537,301,2020
Kaufman,TX,228.4282662,300,2020
Keweenaw,MI,228.2062985,300,2020
Wichita,KS,228.1021898,300,2020
Baldwin,AL,228.086325,300,2020
Butler,KS,227.9531328,300,2020
Shiawassee,MI,227.8664731,300,2020
Livingston,IL,227.8321898,299,2020
Dutchess,NY,227.6738202,299,2020
Jones,MS,227.6649121,299,2020
Klamath,OR,227.5830678,299,2020
Grand Forks,ND,226.9474841,299,2020
Calaveras,CA,226.8898124,299,2020
Madison,IL,226.7751894,298,2020
Thomas,KS,226.4720684,298,2020
Cambria,PA,226.3361305,298,2020
Jefferson,CO,226.1697215,298,2020
Asotin,WA,226.1420172,298,2020
Poweshiek,IA,225.7943121,298,2020
Larimer,CO,225.6414801,297,2020
Waller,TX,225.5988322,297,2020
Northumberland,PA,225.3497173,297,2020
Cass,IL,225.1576103,297,2020
Cannon,TN,225.0453721,297,2020
Calhoun,WV,224.7488102,297,2020
Bossier,LA,224.5140241,296,2020
Pender,NC,224.0936856,296,2020
Boyle,KY,224.0375004,296,2020
Mercer,PA,223.9680542,296,2020
Gilmer,GA,223.9406557,296,2020
Gladwin,MI,223.5907896,296,2020
Covington,VA,223.4444826,296,2020
Wilcox,GA,223.2142857,295,2020
Boone,WV,222.9194188,295,2020
Benton,WA,222.7811324,295,2020
Morton,KS,222.7171492,295,2020
Vernon,LA,222.4080903,295,2020
Sanilac,MI,222.365684,295,2020
Fond du Lac,WI,222.0082909,294,2020
Burnett,WI,221.743951,294,2020
Terrell,TX,221.4839424,294,2020
Gwinnett,GA,221.22555,294,2020
Boise,ID,220.7505519,294,2020
Hawaii,HI,220.6256125,294,2020
Winchester,VA,220.4585538,293,2020
Dane,WI,220.2224188,293,2020
Barton,MO,219.9592668,293,2020
Rush,KS,219.7112367,293,2020
Russell,VA,219.360317,293,2020
Milam,TX,219.3073199,293,2020
Clare,MI,219.1762897,292,2020
Live Oak,TX,219.0949692,292,2020
Creek,OK,218.532709,292,2020
Rich,UT,218.5314685,292,2020
Walker,GA,218.4814804,292,2020
Orange,CA,217.9900031,292,2020
Harrisonburg,VA,217.9200311,291,2020
New Madrid,MO,217.8056085,291,2020
Bibb,AL,217.6616915,291,2020
Wheeler,OR,217.2338885,291,2020
Cook,GA,216.805344,291,2020
Kingman,KS,216.7261601,291,2020
Canyon,ID,216.7234036,290,2020
Pickens,AL,216.4836864,290,2020
Douglas,WI,216.4650124,290,2020
Richland,IL,216.2897046,290,2020
Dunn,ND,216.2421913,290,2020
San Saba,TX,216.2341983,290,2020
Polk,WI,216.211243,289,2020
St. Bernard,LA,216.1814084,289,2020
Nevada,AR,215.9336288,289,2020
Lebanon,PA,215.5204228,289,2020
Colusa,CA,215.3759715,289,2020
Anderson,KS,215.2716221,289,2020
Pulaski,IN,215.2687015,288,2020
Adair,MO,215.0789926,288,2020
Big Horn,MT,214.6909983,288,2020
Powell,MT,214.5002145,288,2020
Isabella,MI,214.3790107,288,2020
Simpson,KY,213.5671331,288,2020
Runnels,TX,213.405762,287,2020
Hale,TX,212.5041942,287,2020
Lyon,KS,211.8770516,287,2020
Sedgwick,CO,211.8644068,287,2020
Dawson,MT,211.7522499,287,2020
Middlesex,MA,211.2954517,287,2020
Ketchikan Gateway,AK,211.2316993,287,2020
Tyler,WV,211.2284603,286,2020
Okanogan,WA,211.2009322,286,2020
Thurston,WA,211.1377045,286,2020
Blount,AL,210.8100636,286,2020
Clark,WA,210.6724168,286,2020
Grant,ND,210.3491796,286,2020
Cumberland,IL,210.2568791,285,2020
Piscataquis,ME,210.2312544,285,2020
Onslow,NC,210.0205161,285,2020
Dent,MO,209.7902098,285,2020
Baker,GA,209.5181084,285,2020
Jefferson,WA,209.4693443,285,2020
Custer,MT,209.1875157,284,2020
Pulaski,VA,208.6533167,284,2020
Zapata,TX,208.4781098,284,2020
Pamlico,NC,208.4459199,284,2020
Nowata,OK,208.4320227,284,2020
Iosco,MI,208.4234535,284,2020
New London,CT,208.2801386,283,2020
Spotsylvania,VA,208.0912146,283,2020
Washington,TX,207.9245615,283,2020
Whatcom,WA,207.8961779,283,2020
Dinwiddie,VA,207.8555046,283,2020
Brantley,GA,207.741089,283,2020
Belknap,NH,207.7136543,282,2020
Camden,MO,207.4688797,282,2020
Brooks,TX,207.2682051,282,2020
Henderson,KY,207.1331478,282,2020
Stearns,MN,207.1114852,282,2020
Morton,ND,206.96792,282,2020
Crowley,CO,206.6892146,281,2020
Ada,ID,206.5004418,281,2020
Lewis,WA,206.4437075,281,2020
Oakland,MI,206.391478,281,2020
Marion,OH,206.357636,281,2020
Weber,UT,206.2728755,281,2020
Teller,CO,206.2298604,280,2020
Wabash,IL,205.7436777,280,2020
Lenawee,MI,205.6700407,280,2020
Polk,TX,205.2849967,280,2020
Johnson,AR,205.0607444,280,2020
Brule,SD,204.9944092,280,2020
Logan,CO,204.8997773,279,2020
Roberts,SD,204.8580626,279,2020
Pushmataha,OK,204.7538503,279,2020
Roane,WV,204.6943231,279,2020
Comanche,KS,204.6035806,279,2020
Murray,OK,204.2007001,279,2020
Schuylkill,PA,204.192758,278,2020
Fayette,TN,204.1871285,278,2020
Brown,IL,204.0816327,278,2020
Amelia,VA,204.0015692,278,2020
St. Clair,AL,203.9208416,278,2020
Branch,MI,203.8992875,278,2020
Lincoln,OK,203.7786382,278,2020
Kiowa,OK,203.4043464,277,2020
Ellsworth,KS,203.1884964,277,2020
Montgomery,NC,203.1119655,277,2020
Humphreys,TN,202.817519,277,2020
Pine,MN,202.7212754,277,2020
Titus,TX,202.5720512,277,2020
Harrison,MS,202.5445293,276,2020
Greene,NY,202.2495099,276,2020
Clay,KS,202.2364977,276,2020
Coffey,KS,202.0922492,276,2020
Izard,AR,201.9748654,276,2020
Jefferson,MO,201.9006667,276,2020
Bedford,VA,55.85392052,75,2020
Van Buren,IA,201.7213556,275,2020
Hays,TX,201.6747526,275,2020
Carroll,OH,201.5915119,275,2020
Strafford,NH,201.4559405,275,2020
Ravalli,MT,200.8671582,275,2020
Greene,PA,200.856282,275,2020
Allegan,MI,200.8335481,274,2020
Snohomish,WA,200.8277105,274,2020
Catoosa,GA,200.5787693,274,2020
Owyhee,ID,200.488145,274,2020
McCracken,KY,200.3885396,274,2020
Richland,OH,200.3728248,274,2020
McDonough,IL,200.2217841,273,2020
Crawford,MO,199.6495946,273,2020
Lunenburg,VA,199.5689311,273,2020
Kenosha,WI,199.0975041,273,2020
Swift,MN,199.0362455,273,2020
Cochran,TX,198.938992,273,2020
Taylor,KY,198.791026,272,2020
White,AR,198.7691602,272,2020
Moore,NC,198.7181587,272,2020
Kenton,KY,198.5963407,272,2020
